Gene ID,Gene Name,SRR975564,SRR975565,SRR975566,SRR975569,SRR975570,SRR975571,SRR975597,SRR975598,SRR975599
ENSG00000241722,AC083795.1,0,0,0,0,0,0,0,0,0
ENSG00000241723,AC074276.1,0,0,0,0,0,0,0,0,0
ENSG00000241728,AP001062.3,0,0,0,0,0,0,0,0,0
ENSG00000241735,FABP5P3,0,1,0,0,0,1,0,0,0
ENSG00000241737,,0,0,0,0,0,0,0,0,0
ENSG00000241738,ZNF90P1,0,0,0,0,0,0,0,1,1
ENSG00000241739,AC010469.2,0,0,0,0,0,0,0,0,0
ENSG00000241741,RPL7AP30,2,0,0,2,0,0,0,2,1
ENSG00000241743,XACT,0,0,0,1,0,0,0,2,0
ENSG00000241744,AC079953.1,0,0,0,0,0,0,0,0,0
ENSG00000241745,RN7SL788P,0,0,0,0,0,0,0,0,0
ENSG00000241746,AC104212.2,0,0,0,0,0,0,0,0,0
ENSG00000241749,RPSAP52,6,7,4,0,0,3,1,1,5
ENSG00000241754,AC108748.1,0,0,0,0,0,0,0,0,0
ENSG00000241755,IGKV1-9,211,33,155,5831,101,599,78,15,35
ENSG00000241756,RN7SL83P,0,0,0,0,0,0,0,0,0
ENSG00000241757,RN7SL714P,0,0,0,0,0,0,0,0,0
ENSG00000241764,AC002467.1,33,124,37,31,22,63,16,90,29
ENSG00000241765,RPS26P45,0,0,0,1,0,0,0,0,0
ENSG00000241767,LINC01324,0,0,0,0,0,0,0,0,0
ENSG00000241769,LINC00893,22,27,27,114,44,92,61,56,36
ENSG00000241770,AC104411.1,3,4,2,1,0,1,4,4,0
ENSG00000241772,AC092620.2,1,0,0,0,0,0,1,1,0
ENSG00000241774,,0,0,0,0,0,0,0,0,0
ENSG00000241776,AC117482.1,0,0,0,0,0,0,0,0,0
ENSG00000241777,AC092185.1,0,0,0,0,0,1,0,0,1
ENSG00000241778,,0,0,0,0,0,0,0,0,0
ENSG00000241779,,0,0,0,0,0,0,0,0,0
ENSG00000241781,,0,0,0,0,0,0,0,0,0
ENSG00000241782,AP002812.1,0,0,0,1,0,1,0,1,0
ENSG00000241785,RN7SL390P,0,0,0,0,0,0,0,0,0
ENSG00000241787,MTND4P16,0,0,0,0,0,0,0,0,0
ENSG00000241788,COX6B1P2,0,0,0,2,0,0,2,0,0
ENSG00000241789,RN7SL504P,0,0,0,0,0,0,0,0,0
ENSG00000241790,ENO1P4,0,0,0,0,0,0,0,0,0
ENSG00000241791,RN7SL817P,0,0,0,0,0,0,0,0,0
ENSG00000241792,AC092958.2,0,0,0,0,0,0,0,0,0
ENSG00000241794,SPRR2A,0,0,0,0,0,0,0,11,0
ENSG00000241804,AC126121.1,0,0,0,0,0,0,0,0,0
ENSG00000241807,RN7SL319P,0,0,0,0,0,0,0,0,0
ENSG00000241808,RPS15AP34,0,0,0,0,0,0,0,0,0
ENSG00000241809,AC022133.1,0,0,0,0,0,0,0,0,0
ENSG00000241810,HMGN2P13,0,0,0,0,0,0,0,0,0
ENSG00000241815,AC107015.1,0,0,0,0,0,0,0,0,0
ENSG00000241818,AC123768.1,0,0,0,1,0,0,0,0,0
ENSG00000241821,RN7SL170P,0,0,0,0,0,0,0,0,0
ENSG00000241822,,0,0,0,0,0,0,0,0,0
ENSG00000241825,RPL7P42,0,0,0,0,0,0,0,0,0
ENSG00000241828,AC006517.1,0,0,0,0,0,0,0,0,0
ENSG00000241829,RPL21P54,1,0,0,0,0,0,0,0,0
ENSG00000241832,CECR3,0,1,1,5,1,6,1,2,0
ENSG00000241834,RN7SL149P,0,0,0,0,0,0,0,0,0
ENSG00000241837,ATP5PO,981,728,319,1135,499,1312,818,1672,651
ENSG00000241838,AP000529.1,0,0,0,0,0,0,0,0,0
ENSG00000241839,PLEKHO2,455,307,610,493,163,745,389,267,251
ENSG00000241846,AC092451.1,0,0,0,0,0,0,0,0,0
ENSG00000241852,C8orf58,71,42,44,78,30,92,38,60,22
ENSG00000241853,AC097484.1,0,0,0,0,0,0,0,0,0
ENSG00000241859,ANOS2P,17,1,0,26,8,0,1,46,1
ENSG00000241860,AL627309.5,11,11,14,18,10,25,37,23,17
ENSG00000241861,GAPDHP50,0,0,0,0,0,0,0,0,0
ENSG00000241863,,0,0,0,0,0,0,0,0,0
ENSG00000241866,RN7SL401P,0,0,0,0,0,0,0,0,0
ENSG00000241868,RN7SL434P,0,0,0,0,0,0,0,0,1
ENSG00000241869,RN7SL363P,0,0,0,0,0,0,0,0,0
ENSG00000241870,AC008620.1,0,0,0,0,0,0,0,0,0
ENSG00000241874,TOMM22P6,0,0,0,0,0,0,0,0,0
ENSG00000241877,AC095041.1,0,0,0,0,0,0,0,0,0
ENSG00000241878,PISD,798,273,778,538,237,714,704,420,304
ENSG00000241879,KLF3P2,0,0,0,0,0,0,0,0,0
ENSG00000241880,,0,0,0,0,0,0,0,0,0
ENSG00000241881,AC245088.1,0,0,0,0,0,0,0,0,0
ENSG00000241882,AC124893.1,0,0,0,0,0,0,0,0,0
ENSG00000241884,AC114401.1,0,0,0,0,0,0,0,0,0
ENSG00000241886,AC112496.1,13,1,1,6,1,5,3,3,0
ENSG00000241888,RPSAP37,0,0,0,0,0,0,0,0,0
ENSG00000241889,AC079944.2,0,4,0,5,1,8,1,1,2
ENSG00000241890,RPL13P4,0,2,0,0,0,0,0,0,0
ENSG00000241891,RPL9P6,0,0,0,0,0,0,0,0,0
ENSG00000241899,TPT1P3,0,0,0,0,0,0,0,0,0
ENSG00000241905,NDUFS6P1,0,0,0,0,0,0,0,0,0
ENSG00000241907,RPS20P4,0,1,0,0,0,0,1,1,0
ENSG00000241910,,0,0,0,0,0,0,0,0,0
ENSG00000241911,TRBVB,0,0,0,0,0,0,0,0,0
ENSG00000241912,AC078788.2,0,0,0,0,0,0,1,0,0
ENSG00000241913,RPS29P21,0,0,0,0,0,0,0,0,0
ENSG00000241917,AC084398.1,0,0,0,0,0,0,0,0,0
ENSG00000241921,AC000372.1,0,0,0,0,0,0,0,0,0
ENSG00000241923,RPL14P3,0,0,1,1,0,2,0,1,0
ENSG00000241926,MTCO1P55,0,0,0,0,0,0,1,0,0
ENSG00000241929,AC108751.3,0,0,0,0,0,0,0,0,0
ENSG00000241932,AC092324.1,0,0,0,0,0,0,0,0,0
ENSG00000241933,DENND6A-DT,0,0,0,0,0,0,0,0,0
ENSG00000241935,HOGA1,0,23,18,2,1,1,29,40,29
ENSG00000241939,RN7SL517P,0,0,0,0,0,0,0,1,0
ENSG00000241941,RPL32P26,0,0,0,0,0,0,0,0,0
ENSG00000241942,RPS20P20,0,0,0,0,0,0,0,0,0
ENSG00000241943,RN7SL188P,0,0,0,0,0,0,0,0,0
ENSG00000241945,PWP2,17,135,9,26,13,176,37,22,62
ENSG00000241946,AC068298.1,0,0,0,0,0,0,0,0,0
ENSG00000241947,HNRNPA1P24,0,0,0,0,0,0,0,0,0
ENSG00000241950,RPL29P23,0,0,0,0,0,0,0,0,0
ENSG00000241954,AL021937.4,1,2,0,0,1,1,0,0,0
ENSG00000241956,AC109466.1,4,2,3,4,1,10,8,3,2
ENSG00000241959,RN7SL76P,0,0,0,0,0,0,0,0,0
ENSG00000241961,AC011037.1,0,0,0,0,0,0,0,0,0
ENSG00000241962,AC079447.1,8,3,2,5,5,6,1,5,0
ENSG00000241963,RN7SL655P,0,0,0,0,0,0,0,0,0
ENSG00000241964,RN7SL135P,0,0,0,0,0,0,0,0,0
ENSG00000241965,RPS2P25,0,0,0,0,0,0,0,0,0
ENSG00000241973,PI4KA,1393,920,1209,1650,616,1300,1317,1009,495
ENSG00000241975,ELOCP19,2,9,2,16,5,16,5,1,1
ENSG00000241978,AKAP2,49,31,39,65,10,79,48,40,15
ENSG00000241981,AF213884.1,0,0,0,0,0,0,0,0,0
ENSG00000241983,RN7SL566P,0,1,0,0,0,3,0,3,0
ENSG00000241984,RPL7AP2,4,2,0,0,0,3,2,2,0
ENSG00000241985,WWTR1-IT1,0,0,0,1,0,1,0,0,0
ENSG00000241990,PRR34-AS1,26,27,23,62,37,106,52,52,37
ENSG00000241991,AC114982.2,0,0,0,0,0,0,0,0,0
ENSG00000241992,RN7SL831P,0,0,0,0,0,0,0,0,0
ENSG00000241993,RPL38P1,0,0,0,0,0,0,0,0,0
ENSG00000241997,RN7SL323P,0,0,0,0,0,0,0,0,0
ENSG00000242001,AF186996.2,0,0,0,0,0,0,0,0,0
ENSG00000242009,AC129807.1,0,0,0,0,0,0,0,0,0
ENSG00000242012,AC084211.1,0,0,0,0,0,1,0,0,0
ENSG00000242014,RN7SL26P,0,0,0,0,0,0,0,0,0
ENSG00000242017,ALG1L15P,6,0,3,2,0,1,1,7,2
ENSG00000242019,KIR3DL3,0,0,0,0,0,2,0,0,0
ENSG00000242020,RN7SL68P,0,0,0,3,1,1,0,0,0
ENSG00000242021,AC112493.1,0,0,0,0,0,0,0,0,0
ENSG00000242022,,0,0,0,0,0,0,0,0,0
ENSG00000242028,HYPK,25,46,12,48,22,75,22,28,46
ENSG00000242029,AC078980.1,0,0,0,0,0,0,0,0,0
ENSG00000242034,AC097493.1,0,0,0,0,0,0,1,1,0
ENSG00000242036,AC128713.1,0,0,0,0,0,0,0,0,0
ENSG00000242038,,0,0,0,0,0,0,0,0,0
ENSG00000242039,,0,0,0,0,0,0,0,0,0
ENSG00000242041,RPL35AP28,0,0,0,0,0,0,0,0,0
ENSG00000242042,LINC01743,0,0,0,0,0,0,0,0,0
ENSG00000242044,,0,0,0,0,0,0,0,0,0
ENSG00000242048,AC093583.1,6,0,6,0,0,6,3,0,0
ENSG00000242049,DNAJB8-AS1,0,0,0,0,0,0,0,0,0
ENSG00000242052,RPL10P7,0,1,0,0,0,0,0,1,0
ENSG00000242058,RPS4XP19,0,0,0,0,0,0,0,0,0
ENSG00000242060,RPS3AP49,0,0,0,0,1,0,0,0,0
ENSG00000242061,AL160314.1,0,0,0,0,0,0,0,0,0
ENSG00000242062,MARK2P6,0,0,0,0,0,0,0,0,1
ENSG00000242065,RN7SL291P,0,0,0,0,0,0,0,0,0
ENSG00000242066,RN7SL214P,0,0,0,0,0,0,0,0,0
ENSG00000242067,RPL9P28,1,4,1,5,0,6,2,3,0
ENSG00000242068,AC108734.3,0,0,0,0,0,0,0,0,0
ENSG00000242070,NPM1P17,0,0,0,0,0,0,0,0,0
ENSG00000242071,RPL7AP6,76,37,31,10,6,17,31,72,29
ENSG00000242072,AC092590.1,0,1,0,0,0,0,0,0,0
ENSG00000242073,AC211429.1,0,0,0,0,0,0,0,0,0
ENSG00000242076,IGKV1-33,0,1,0,1,0,2,0,0,0
ENSG00000242078,AC084864.1,2,0,0,0,0,0,0,7,0
ENSG00000242079,RN7SL318P,0,0,0,0,0,0,0,0,0
ENSG00000242080,AC008571.1,0,0,0,0,0,0,0,0,0
ENSG00000242082,SLC5A4-AS1,1,0,2,1,0,0,0,0,0
ENSG00000242083,RPL7AP31,0,1,2,1,0,0,2,0,1
ENSG00000242085,RPS20P33,2,4,4,3,1,2,1,2,6
ENSG00000242086,MUC20-OT1,384,501,227,1022,354,1331,521,814,334
ENSG00000242087,RPL36AP41,0,0,0,0,0,1,0,0,0
ENSG00000242088,AC090602.1,0,0,0,0,0,0,0,0,1
ENSG00000242092,,0,0,0,0,0,0,0,0,0
ENSG00000242094,FOXP1-IT1,1,1,0,2,0,2,0,1,1
ENSG00000242097,AC068647.1,0,0,0,0,0,3,0,0,0
ENSG00000242100,RPL9P32,0,0,0,0,0,0,0,0,0
ENSG00000242101,RN7SL416P,0,0,0,0,0,0,0,0,0
ENSG00000242102,RN7SL152P,0,0,0,0,0,0,0,0,0
ENSG00000242103,AC079841.1,0,0,0,0,0,0,0,0,0
ENSG00000242104,AC092978.1,0,1,0,0,0,0,0,0,0
ENSG00000242107,LINC01100,0,0,0,0,0,0,0,0,0
ENSG00000242109,NPM1P23,0,0,0,0,0,0,0,0,0
ENSG00000242110,AMACR,218,659,1673,844,343,506,387,779,160
ENSG00000242111,TOPORSLP,0,0,0,0,0,0,0,0,0
ENSG00000242113,RN7SL124P,1,0,0,0,0,0,0,0,0
ENSG00000242114,MTFP1,117,30,64,30,17,72,90,64,50
ENSG00000242118,RN7SL201P,0,0,0,0,0,0,0,0,0
ENSG00000242119,AC117454.1,0,0,0,0,0,0,0,0,0
ENSG00000242120,MDFIC2,0,0,0,0,0,0,0,0,0
ENSG00000242121,RN7SL267P,0,0,0,0,0,0,0,0,0
ENSG00000242123,AC053481.1,0,0,0,0,0,0,0,0,0
ENSG00000242125,SNHG3,756,186,242,305,127,389,576,216,333
ENSG00000242134,RPL5P13,0,0,0,0,0,0,0,0,0
ENSG00000242135,RPL17P2,0,0,0,0,0,0,0,0,0
ENSG00000242136,AC093904.2,0,0,0,1,0,1,5,3,4
ENSG00000242137,RPL11P5,0,0,0,0,0,0,0,0,0
ENSG00000242138,,0,0,0,0,0,0,0,0,0
ENSG00000242140,AC083904.1,0,0,0,0,0,0,0,0,0
ENSG00000242142,SERBP1P3,0,0,0,0,0,2,1,1,0
ENSG00000242145,AC099542.2,0,0,0,0,0,0,0,0,0
ENSG00000242147,AL365356.5,1,7,0,0,1,1,0,6,0
ENSG00000242150,,0,0,0,0,0,0,0,0,0
ENSG00000242151,DYNLL1P5,0,0,0,0,0,0,0,0,0
ENSG00000242152,AC108729.1,0,0,0,0,0,1,0,0,0
ENSG00000242153,OFD1P6Y,0,0,0,0,0,0,0,0,0
ENSG00000242154,AC004884.2,2,0,1,1,0,1,0,0,0
ENSG00000242156,AC000041.1,0,0,0,0,0,0,0,0,0
ENSG00000242158,RN7SL361P,0,0,0,0,0,0,0,0,0
ENSG00000242159,ABCF2P1,0,0,0,0,0,0,0,0,0
ENSG00000242162,AC018639.1,0,0,0,0,0,0,0,0,0
ENSG00000242163,AL121769.1,0,0,0,0,0,0,1,0,0
ENSG00000242165,RN7SL222P,0,0,0,0,0,0,0,0,0
ENSG00000242169,AC093789.1,0,0,0,0,0,0,0,0,0
ENSG00000242170,RN7SL329P,0,0,1,0,0,0,0,0,0
ENSG00000242173,ARHGDIG,226,95,8,16,2,8,23,33,3
ENSG00000242175,RN7SL127P,0,1,0,1,0,4,0,0,1
ENSG00000242176,RPL39P31,0,0,0,0,0,0,0,0,0
ENSG00000242178,MTND4P17,0,0,0,0,0,0,0,0,0
ENSG00000242180,,0,0,0,0,0,0,0,0,0
ENSG00000242182,RN7SL745P,0,0,0,0,0,0,0,1,0
ENSG00000242186,AC231760.1,0,0,0,0,0,0,0,0,0
ENSG00000242190,AC017015.2,1,0,0,0,0,0,0,0,0
ENSG00000242193,CRYZL2P,534,2425,109,726,278,720,83,2568,201
ENSG00000242195,SRRM1P2,0,0,0,0,0,0,0,0,0
ENSG00000242197,AC098869.1,0,1,0,0,0,0,0,0,0
ENSG00000242198,AC008897.1,1,7,1,5,1,10,3,2,2
ENSG00000242199,AC022336.1,0,1,0,0,1,1,2,0,0
ENSG00000242201,RN7SL215P,0,0,0,0,0,0,0,0,0
ENSG00000242206,RPS26P35,0,0,0,0,0,0,0,0,0
ENSG00000242207,HOXB-AS4,135,309,7,210,90,159,144,231,41
ENSG00000242208,RPL5P29,0,0,0,0,0,0,0,0,0
ENSG00000242209,AC006445.1,0,0,0,0,0,0,0,0,0
ENSG00000242214,MTND3P6,0,0,0,0,0,0,0,0,0
ENSG00000242216,RN7SL97P,0,0,0,0,0,0,0,0,0
ENSG00000242220,TCP10L,2,1,1,4,2,5,3,8,3
ENSG00000242221,PSG2,0,0,0,0,0,0,0,0,0
ENSG00000242222,AC092989.1,0,0,0,0,0,0,0,0,0
ENSG00000242227,,0,0,0,0,0,0,0,0,0
ENSG00000242229,RPS3AP14,0,1,0,0,1,1,1,0,0
ENSG00000242236,RN7SL594P,0,1,0,0,0,0,0,0,0
ENSG00000242241,RN7SL306P,0,0,0,0,0,0,0,0,0
ENSG00000242242,NECTIN3-AS1,6,7,1,9,0,1,4,0,2
ENSG00000242244,ATP5MC1P3,0,1,0,0,0,0,0,0,0
ENSG00000242246,AL603908.1,0,0,0,0,0,0,0,0,0
ENSG00000242247,ARFGAP3,1557,508,573,1072,331,1179,861,468,160
ENSG00000242248,RPL7AP57,0,0,0,0,0,0,0,0,0
ENSG00000242251,RN7SL20P,0,0,0,0,0,0,0,0,0
ENSG00000242252,BGLAP,3,5,0,20,7,11,5,10,5
ENSG00000242255,RPL39P34,0,0,0,0,0,0,0,0,0
ENSG00000242256,RN7SL57P,0,0,0,0,0,1,0,0,0
ENSG00000242258,LINC00996,14,27,22,42,20,152,4,1,8
ENSG00000242259,C22orf39,263,123,201,470,224,546,319,220,149
ENSG00000242261,AC018635.1,0,0,0,0,0,0,0,0,0
ENSG00000242262,AC092597.1,1,0,0,0,0,0,1,0,0
ENSG00000242265,PEG10,66,39,19,127,47,109,11,49,4
ENSG00000242266,RN7SL456P,0,0,0,0,0,0,0,0,0
ENSG00000242267,SKINT1L,0,3,1,4,3,13,3,2,3
ENSG00000242268,LINC02082,0,0,0,1,0,1,0,0,0
ENSG00000242272,AK2P2,0,0,0,0,0,0,0,0,0
ENSG00000242276,RPL5P3,0,0,0,0,0,0,0,0,0
ENSG00000242278,AC074051.1,0,0,0,0,0,0,0,0,0
ENSG00000242279,AP000893.1,0,0,0,0,0,0,0,0,0
ENSG00000242280,SLC16A1P1,0,0,0,0,0,0,0,0,0
ENSG00000242281,RN7SL159P,0,0,0,0,0,0,0,0,0
ENSG00000242282,AC108488.1,10,27,28,24,7,27,18,13,15
ENSG00000242285,RPL6P8,0,0,0,0,0,0,0,0,0
ENSG00000242288,AC022400.3,1,0,1,1,1,4,1,1,0
ENSG00000242289,,0,0,0,0,0,0,0,0,0
ENSG00000242290,ZBTB20-AS5,0,0,0,1,0,1,0,0,0
ENSG00000242291,RPL36AP51,0,0,0,0,0,0,0,0,0
ENSG00000242292,AC010631.1,0,0,0,0,0,0,0,0,0
ENSG00000242293,RPS29P1,0,0,0,0,0,0,0,0,0
ENSG00000242294,STAG3L5P,117,619,196,240,106,285,302,264,192
ENSG00000242295,AC087477.1,0,0,0,0,0,0,0,0,0
ENSG00000242296,DEFB109A,0,0,0,0,0,0,0,0,0
ENSG00000242299,AC073861.1,8,10,5,6,0,8,7,14,4
ENSG00000242307,RPS26P52,0,0,0,0,0,0,0,0,0
ENSG00000242308,AC048334.1,0,0,0,0,0,0,0,0,0
ENSG00000242314,RPL12P32,0,0,0,0,0,0,0,0,0
ENSG00000242315,RN7SL685P,0,0,0,0,0,0,0,0,0
ENSG00000242317,AC121764.1,0,0,0,0,0,0,0,0,0
ENSG00000242318,AC058823.1,0,0,0,0,0,0,0,0,0
ENSG00000242320,RPL21P126,0,0,0,0,0,0,0,0,0
ENSG00000242321,RPL23AP40,0,0,0,0,0,1,0,0,0
ENSG00000242324,AL049634.1,1,1,0,0,1,1,0,0,0
ENSG00000242325,RPS12P31,0,1,1,0,0,1,0,0,1
ENSG00000242326,MCUR1P2,0,0,0,0,0,0,0,0,0
ENSG00000242327,AC023906.1,1,0,0,0,0,0,0,0,0
ENSG00000242329,AC007215.1,0,0,0,0,0,0,0,0,0
ENSG00000242330,RN7SL683P,0,0,0,0,0,0,0,0,0
ENSG00000242335,,0,0,0,0,0,0,0,0,0
ENSG00000242337,TFP1,3,8,5,4,6,16,7,10,5
ENSG00000242338,BMS1P4,6,7,5,10,4,12,6,7,5
ENSG00000242339,LINC02025,0,0,0,0,0,0,0,0,0
ENSG00000242341,RN7SL646P,0,0,0,0,0,0,0,0,0
ENSG00000242348,RN7SL561P,0,0,0,0,0,0,0,0,0
ENSG00000242349,,1,1,9,15,2,13,14,4,4
ENSG00000242352,FAM91A3P,1,1,4,0,0,2,1,0,2
ENSG00000242353,RPL12P30,0,0,0,0,0,0,1,0,0
ENSG00000242358,RPS21P4,0,0,0,0,0,0,0,0,0
ENSG00000242360,RN7SL272P,0,0,0,2,1,6,1,13,0
ENSG00000242361,,0,0,0,0,0,0,0,0,0
ENSG00000242362,CT47A2,0,0,0,0,0,0,0,0,0
ENSG00000242364,AC108725.1,0,0,0,0,0,0,0,0,0
ENSG00000242365,NDUFA5P5,0,0,0,0,0,0,0,0,0
ENSG00000242366,UGT1A8,1,4,1,211,124,336,11,8,1
ENSG00000242370,KCNAB1-AS1,0,0,0,0,0,0,0,0,0
ENSG00000242371,IGKV1-39,2,3,40,54,10,32,2,0,0
ENSG00000242372,EIF6,2843,2895,1936,1507,780,2460,3436,4835,1467
ENSG00000242375,AL590705.3,0,0,0,0,0,0,0,0,0
ENSG00000242381,RN7SL741P,0,0,0,0,0,0,0,0,0
ENSG00000242385,LINC00901,0,0,0,0,0,0,0,0,0
ENSG00000242386,,0,0,0,0,0,0,0,0,0
ENSG00000242387,HIST1H2APS2,0,0,0,0,0,0,0,1,0
ENSG00000242389,RBMY1E,0,0,0,0,0,0,0,0,0
ENSG00000242390,RPL6P9,1,0,0,0,0,0,0,0,0
ENSG00000242391,AC099677.4,0,0,0,0,0,0,0,0,0
ENSG00000242393,AC010141.3,0,0,0,0,0,0,0,0,0
ENSG00000242396,AC096536.2,14,4,3,2,0,9,5,6,5
ENSG00000242398,RN7SL800P,0,0,0,0,0,0,0,0,0
ENSG00000242399,RPS20P23,0,0,0,0,0,0,0,0,0
ENSG00000242405,AC007537.1,0,0,0,0,0,0,0,0,0
ENSG00000242407,AC091179.1,0,111,0,261,53,1,139,0,1
ENSG00000242411,AC011506.1,0,0,0,0,0,0,0,0,0
ENSG00000242412,DBIL5P2,0,0,0,1,0,0,0,1,0
ENSG00000242417,RPL18P1,0,0,0,0,0,0,0,0,0
ENSG00000242419,PCDHGC4,2,2,2,2,0,9,0,3,1
ENSG00000242423,RPL12P36,0,0,0,0,0,0,0,0,0
ENSG00000242428,C3orf67-AS1,0,0,0,0,0,1,0,1,1
ENSG00000242430,RN7SL274P,0,1,0,0,1,1,1,0,2
ENSG00000242431,AC107398.1,0,0,0,0,0,0,0,0,0
ENSG00000242435,UPK3BP1,0,1,2,1,0,3,0,2,0
ENSG00000242436,RN7SL789P,0,0,0,0,0,0,0,0,0
ENSG00000242439,AC127024.1,0,0,0,0,0,1,0,0,0
ENSG00000242440,LINC02046,0,0,0,0,0,0,1,3,0
ENSG00000242441,GTF2A1L,0,0,0,0,0,0,0,0,0
ENSG00000242444,AC007207.1,4,50,4,9,2,9,9,7,0
ENSG00000242445,RPL7AP11,0,0,1,0,0,1,1,2,2
ENSG00000242456,MTCO3P38,0,0,0,0,0,0,0,0,0
ENSG00000242457,RBBP4P2,1,1,1,2,2,4,1,1,1
ENSG00000242461,RPS15AP32,0,0,0,0,0,0,0,0,0
ENSG00000242463,,0,0,0,0,0,0,0,0,0
ENSG00000242472,IGHJ5,0,0,0,0,0,0,0,0,0
ENSG00000242473,KIR2DP1,0,0,0,0,0,0,0,0,0
ENSG00000242474,AC093627.5,3,27,15,41,4,24,20,4,11
ENSG00000242477,AC091429.1,0,0,0,0,0,2,0,0,0
ENSG00000242479,AC109992.1,0,0,0,0,0,0,0,0,0
ENSG00000242482,RN7SL392P,0,0,0,0,0,0,0,0,0
ENSG00000242483,RN7SL293P,0,0,0,0,0,0,0,0,0
ENSG00000242485,MRPL20,1220,866,822,1007,505,1455,861,772,736
ENSG00000242486,,0,0,0,0,0,0,0,0,0
ENSG00000242488,AF107885.1,0,3,1,1,0,3,0,1,1
ENSG00000242493,RN7SL37P,0,0,0,0,0,0,0,0,0
ENSG00000242498,ARPIN,1065,943,788,2139,889,2418,571,554,421
ENSG00000242507,FO393401.2,0,0,0,0,0,1,0,0,0
ENSG00000242509,RN7SL156P,0,0,0,0,0,0,0,0,0
ENSG00000242510,NDUFB4P1,0,1,0,0,0,0,0,1,0
ENSG00000242511,,0,0,0,0,0,0,0,0,0
ENSG00000242512,LINC01206,0,0,0,0,0,0,0,0,0
ENSG00000242515,UGT1A10,6,24,3,780,470,1148,59,51,6
ENSG00000242516,LINC00960,152,50,35,19,20,133,0,114,1
ENSG00000242520,MAGEA5,0,0,0,0,0,0,0,1,1
ENSG00000242522,KLHL6-AS1,0,0,2,0,0,1,2,0,1
ENSG00000242524,OR2U2P,0,0,0,0,0,0,0,0,0
ENSG00000242525,OR7E100P,0,0,0,0,0,0,0,0,0
ENSG00000242527,AC100771.1,0,1,0,0,0,1,0,0,0
ENSG00000242529,AHCYP8,0,0,0,0,0,0,0,0,0
ENSG00000242531,AC083798.1,0,1,0,2,0,2,0,0,2
ENSG00000242534,IGKV2D-28,0,0,8,27,7,25,0,0,1
ENSG00000242536,AC079943.2,0,0,0,0,0,0,0,0,0
ENSG00000242537,MRE11P1,0,0,0,0,0,0,0,0,0
ENSG00000242539,AC007620.2,0,0,0,0,0,0,0,0,0
ENSG00000242540,AC108025.2,0,0,0,0,0,0,0,0,0
ENSG00000242545,AC126121.2,0,0,0,0,1,0,0,0,0
ENSG00000242547,RN7SL169P,0,0,0,0,0,0,0,0,0
ENSG00000242550,SERPINB10,0,0,0,0,0,0,0,0,0
ENSG00000242551,POU5F1P6,0,0,0,0,0,0,0,0,2
ENSG00000242552,MRPL42P4,0,0,0,0,0,0,0,0,0
ENSG00000242553,AP001432.1,1,5,4,6,1,7,7,6,2
ENSG00000242559,RN7SL144P,0,0,0,0,0,0,0,0,0
ENSG00000242560,RN7SL797P,0,0,0,0,0,0,0,0,0
ENSG00000242561,ATP5MGP5,0,0,0,0,0,0,0,0,0
ENSG00000242562,DCAF13P1,0,1,0,0,0,1,0,0,0
ENSG00000242565,RN7SL372P,0,0,0,0,0,0,0,0,0
ENSG00000242568,AC121764.2,0,0,0,0,0,1,0,0,0
ENSG00000242571,RPL21P11,0,1,0,0,0,0,0,2,0
ENSG00000242573,ACTR3P3,0,0,0,0,0,0,0,0,0
ENSG00000242574,HLA-DMB,469,247,498,865,264,1078,341,253,277
ENSG00000242575,AC012501.2,0,0,30,0,0,0,24,50,1
ENSG00000242578,AC073288.2,0,1,0,0,0,2,0,0,1
ENSG00000242580,IGKV1D-43,1,0,0,29,0,6,0,0,1
ENSG00000242583,AC008040.2,0,1,1,1,1,2,1,2,2
ENSG00000242586,AC108740.1,0,0,0,0,0,0,0,0,0
ENSG00000242588,AC108010.1,27,86,29,40,15,71,42,36,10
ENSG00000242590,AL645608.5,0,0,0,0,0,0,0,0,0
ENSG00000242593,AC006148.1,0,1,0,2,0,0,0,0,0
ENSG00000242595,RPL26P26,0,0,0,0,0,0,0,0,0
ENSG00000242598,MED28P8,0,0,0,0,0,0,0,0,0
ENSG00000242599,CSAG4,0,0,3,0,0,0,0,0,0
ENSG00000242600,MBL1P,1,1,5,20,9,14,1,5,3
ENSG00000242602,AC008953.1,0,0,0,0,0,0,0,0,0
ENSG00000242607,RPS3AP34,0,1,0,6,0,2,1,0,0
ENSG00000242608,RPS23P5,0,0,0,0,0,0,0,0,0
ENSG00000242609,AC105265.2,0,0,0,0,0,0,0,0,0
ENSG00000242610,OR5BH1P,0,0,0,0,0,0,0,0,0
ENSG00000242611,AC093627.6,0,4,2,0,2,1,0,0,1
ENSG00000242612,DECR2,512,516,255,482,301,637,338,858,213
ENSG00000242613,AC063952.3,0,0,0,0,0,0,0,0,0
ENSG00000242614,RN7SL164P,0,0,0,0,0,0,0,0,0
ENSG00000242615,AC022415.1,0,11,5,5,2,13,1,8,12
ENSG00000242616,GNG10,216,291,292,229,104,278,206,349,83
ENSG00000242618,AC112219.1,0,0,0,0,0,0,0,0,0
ENSG00000242622,AC092910.3,16,92,16,22,1,15,17,41,19
ENSG00000242628,AC009228.1,0,0,0,0,0,1,0,0,0
ENSG00000242631,,0,1,0,0,0,0,0,0,0
ENSG00000242634,RPS24P16,0,0,0,0,0,1,0,0,0
